V1 interv.,V2 interv.,V3 interv.,V9 interv.,classe
0.9699710878655896,0.3002260599847541,0.9999999999999999,0.9798351945965766,0
0.9627120326595442,0.33558079015850484,0.9999999999999999,0.9750576868548426,0
0.7020685205176885,0.8774938884945983,0.9999999999999999,0.808961735885722,0
0.9609127796597552,0.3682280577241543,0.9999999999999999,0.975802233515892,0
0.9111541277345544,0.5532160975737982,0.9999999999999999,0.9460824126290004,0
0.981200908312549,0.23796756302079225,0.9999999999999999,0.9872806612070715,0
0.9480077926267854,0.44030439239807584,0.9999999999999999,0.9694735868969715,0
0.9961533211728648,0.04614515153904792,0.9999999999999999,0.9964013578049276,0
0.3704848056186328,0.8514181321136609,0.10285006195786867,0.5332499027435924,0
0.9989452654828823,0.026548905186236628,0.9999999999999999,0.9990072711186007,0
0.5084937150231421,0.9191309833609338,0.13197026022304834,0.6581289914681158,0
0.8193301815384234,0.7413058907026261,0.9999999999999999,0.8872632264060919,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9901971733114943,0.12051494361643404,0.9999999999999999,0.9917479411733683,0
0.9835585501743416,0.15404936519201956,0.9999999999999999,0.9861017956604097,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9835585501743416,0.15404936519201956,0.9999999999999999,0.9861017956604097,0
0.9782848775887529,0.22665142076071815,0.9999999999999999,0.9838061101221738,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9835585501743416,0.15404936519201956,0.9999999999999999,0.9861017956604097,0
0.9901971733114943,0.12051494361643404,0.9999999999999999,0.9917479411733683,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9688543101415827,0.2986883263675315,0.9999999999999999,0.9785942834948276,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.981200908312549,0.22332623610125385,0.9999999999999999,0.9865981601011093,0
0.9779126183474172,0.23294692847567228,0.9999999999999999,0.9838061101221738,0
0.981200908312549,0.22399653024209448,0.9999999999999999,0.9865981601011093,0
0.9835585501743416,0.15404936519201956,0.9999999999999999,0.9861017956604097,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9901971733114943,0.12051494361643404,0.9999999999999999,0.9917479411733683,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9835585501743416,0.15404936519201956,0.9999999999999999,0.9861017956604097,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.977850575140528,0.2335777935494046,0.9999999999999999,0.9837440645670865,0
0.9869088833463624,0.13847488368425204,0.9999999999999999,0.9889558911944327,0
0.970033131072479,0.27453145125253003,0.9999999999999999,0.9782220101643029,0
0.8123813423668242,0.565793969981337,0.9123296158612143,0.852889988887641,0
0.8806288699450298,0.4995794232841785,0.9999999999999999,0.9100959906782757,0
0.789983744679795,0.6163288909917726,0.872366790582404,0.8390538301031383,0
0.8633808584298106,0.4625423862471414,0.9268897149938041,0.889186638613803,0
0.8358336745709712,0.47910259443261577,0.872366790582404,0.8643063710237331,0
0.7724875603370187,0.6118602633861684,0.872366790582404,0.8218672113439128,0
0.8005931330578615,0.6235312672502169,0.9247211895910781,0.8502220300188804,0
0.8597823524302325,0.4254264910758878,0.9244114002478314,0.8817411720033083,0
0.8713844321185275,0.41263833031043823,0.9999999999999999,0.8917925519274762,0
0.8697713087394061,0.44405015377336177,0.9999999999999999,0.8934057363597501,0
0.7946990284033801,0.6525642036642747,0.9999999999999999,0.8492293011374812,0
0.7513928699946644,0.6943458717766738,0.9086121437422552,0.8160349291656921,0
0.9753688468649568,0.2691559551034356,0.9999999999999999,0.9831856545712994,0
0.8233629899862265,0.5307152432773441,0.9268897149938041,0.8586602255107746,0
0.8874536227028503,0.35357358778224646,0.9999999999999999,0.9022162051821688,0
0.8300016131233792,0.5415845227768579,0.9999999999999999,0.866477965451794,0
0.8757274566007769,0.36659832295034567,0.9244114002478314,0.8917925519274762,0
0.8710121728771917,0.342743737349841,0.872366790582404,0.8851536775331184,0
0.8722530370149773,0.5279420655573956,0.9999999999999999,0.9053805284916292,0
0.8177170581593023,0.5191099545251427,0.872366790582404,0.8517111233409794,0
0.8822419933241511,0.39894330100149833,0.9999999999999999,0.9011614307456821,0
0.8332899030885109,0.47267565649396737,0.872366790582404,0.8610800021591853,0
0.8800084378761369,0.35589990274163447,0.9268897149938041,0.8950809663471113,0
0.8537021181550833,0.4707042031385537,0.9244114002478314,0.8806863975668215,0
0.8551291119135367,0.4855295323712641,0.9302973977695167,0.8837886753211944,0
0.8827383389792652,0.333569907735983,0.9250309789343246,0.8959496041183358,0
0.8651801114295997,0.40400336461372655,0.921003717472119,0.8849054953127685,0
0.8705778704289667,0.44418158399705604,0.9999999999999999,0.8942123285758871,0
0.8623261239126928,0.45238282995557655,0.9999999999999999,0.887015044185742,0
0.7858268498182135,0.6430880845359199,0.872366790582404,0.8394261034336631,0
0.8658005434984924,0.355387324869227,0.9306071871127632,0.8810586708973462,0
0.786385238680217,0.6594380043634835,0.9714993804213136,0.842528381188036,0
0.7960639789549443,0.5944589017690509,0.872366790582404,0.8415356523066365,0
0.8332278598816216,0.5223825670951293,0.9625154894671623,0.8670984210026685,0
0.8710742160840811,0.4155035091869726,0.9281288723667905,0.8917305063723888,0
0.8429066001563489,0.6043950266803355,0.9999999999999999,0.8874493630713542,0
0.8618918214644679,0.4603869305785559,0.9999999999999999,0.8875114086264417,0
0.8567422352926578,0.4329048708040901,0.9999999999999999,0.8795695775752472,0
0.8782712280832372,0.36191940698683067,0.9247211895910781,0.8939021008004497,0
0.8111404782290387,0.6494887364298295,0.9999999999999999,0.8642443254686456,0
0.8064872377123429,0.5922508740109876,0.9244114002478314,0.8510906677901049,0
0.878209184876348,0.4299082617038614,0.9999999999999999,0.9001687018642828,0
0.8765340182903375,0.40370107509922987,0.9999999999999999,0.8959496041183358,0
0.8344687240194072,0.5648739584154773,0.9999999999999999,0.8738613865072014,0
0.8618297782575787,0.355111321399469,0.8763940520446096,0.877087755371749,0
0.8430306865701275,0.5555161264884474,0.9999999999999999,0.8808725342320839,0
0.8124433855737137,0.6012932734011514,0.9281288723667905,0.8580397699599001,0
0.8696472223256275,0.35453302841521434,0.872366790582404,0.8847814042025937,0
0.7951333308516051,0.6636437715216992,0.9755266418835192,0.8514629411206296,0
0.8444576803285808,0.5039691927555662,0.9999999999999999,0.8756607076047376,0
0.8581692290511111,0.43123570696317326,0.9999999999999999,0.8807484431219089,0
0.880442740324362,0.3512209867781195,0.9318463444857497,0.8951430119021989,0
0.8121331695392673,0.6303787819046869,0.9999999999999999,0.8621968221507594,0
0.8622020374989142,0.37239439581526174,0.872366790582404,0.8790111675794602,0
0.7834071647495315,0.6117814052519518,0.872366790582404,0.8321667734884307,0
0.8653662410502675,0.4577714691270405,0.9999999999999999,0.890551640825727,0
0.8473116678454876,0.5761243855637044,0.9999999999999999,0.8876975452917041,0
0.8467532789834842,0.4161475172830744,0.9225526641883519,0.8680911498840679,0
0.8871434066684039,0.4198932786583603,0.9999999999999999,0.9079243962502148,0
0.8601546116715681,0.4410404016507636,0.9999999999999999,0.8837266297661068,0
0.8143667249872811,0.6131614226007414,0.9999999999999999,0.8616384121549725,0
0.8292570946407078,0.5156927687090924,0.9247211895910781,0.862382958816022,0
0.8854682400823933,0.3698446494755935,0.9355638166047088,0.9016577951863818,0
0.847621883879934,0.5774124017559078,0.9999999999999999,0.8881939097324038,0
0.8007792626785293,0.6196015035617591,0.8940520446096654,0.8497877111332682,0
0.8523371676035192,0.4579817574849513,0.9247211895910781,0.8779563931429735,0
0.8480561863281589,0.46000578292984257,0.9225526641883519,0.8739854776173762,0
0.8634429016366998,0.3991930184265174,0.9268897149938041,0.8827339008847076,0
0.8608991301542395,0.5362090266277634,0.9999999999999999,0.8954532396776361,0
0.7962501085756121,0.6142785795021424,0.8968401486988847,0.8446379300610094,0
0.8774026231867873,0.3845648345293484,0.9999999999999999,0.8950189207920239,0
0.8449540259836951,0.5283100701837395,0.9999999999999999,0.8791352586896352,0
0.8578590130166648,0.5157847698656783,0.9999999999999999,0.88999323082994,0
0.8519028651552942,0.33083615908314273,0.872366790582404,0.8653611454602198,0
0.8786434873245729,0.3080593013169309,0.8773234200743494,0.88999323082994,0
0.871322388911638,0.3944878164182636,0.9250309789343246,0.88999323082994,0
0.8031369045403219,0.5835501932024288,0.9014869888475836,0.846623387823808,0
0.7642978570276341,0.6295902005625215,0.872366790582404,0.816965612492004,0
0.8845996351859435,0.4229293168256973,0.9999999999999999,0.9057528018221538,0
0.8131879040563849,0.6008989827300687,0.942998760842627,0.858722271065862,0
0.9810768218987704,0.01077727834292774,0.9814126394052044,0.9810761056983259,0
0.7404732655821515,0.8238177851378704,0.9999999999999999,0.8311740446070314,0
0.9117125165965579,0.5014325894382673,0.9814126394052044,0.9404983126711294,0
0.9138219856307933,0.5258786110453961,0.9999999999999999,0.9453378659679509,0
0.5724354440432317,0.8953158268275373,0.9504337050805451,0.703049973351434,0
0.9821315564158881,0.2686302342086586,0.9999999999999999,0.9899486200758321,0
0.9821935996227773,0.26824908655994534,0.9999999999999999,0.9899486200758321,0
0.9675514027969079,0.34137686302342085,0.9999999999999999,0.980269513482189,0
0.9911898646217225,0.19057382435664905,0.9999999999999999,0.9950363555930035,0
0.9532194220054846,0.3066661409457719,0.9814126394052044,0.9636413047187506,0
0.12698383154028467,0.07216176431932288,0.10285006195786867,0.13038811356073854,0
0.12285795828214771,0.06533396419840708,0.10285006195786867,0.12572228781816186,0
0.07834816165977987,0.00886970007622953,0.07806691449814127,0.07839393839745018,0
0.07958282147687651,0.009536445601030414,0.07806691449814127,0.0796348494991993,0
0.07999230664234575,0.011352811292484818,0.07806691449814127,0.08008157749582899,0
0.374505205425058,0.7738217280445813,0.11276332094175961,0.5114346855748427,0
0.8734318579458736,0.6111899692453278,0.9999999999999999,0.9175414572887706,0
0.6603754854880939,0.8513524170018139,0.9814126394052044,0.7665846217609894,0
0.5317909392100659,0.8796362011408144,0.47583643122676583,0.6655744580786105,0
0.5673789226817556,0.9132954814289096,0.5681536555142502,0.7037324744573962,0
0.5807244164836393,0.9045553715532426,0.8395291201982651,0.7122947610594651,0
0.6845723361749122,0.8596850931840286,0.9999999999999999,0.7896035226984356,0
0.9203985655610568,0.5404542228530874,0.9999999999999999,0.9534037881293203,0
0.9347305463524799,0.4796283153273927,0.9999999999999999,0.9604769814092904,0
0.985047587139684,0.2277817206844886,0.9999999999999999,0.990631121181794,0
0.9990073086897715,0.025103172725599983,0.9999999999999999,0.9990693166736881,0
0.9911898646217225,0.19004810346187212,0.9999999999999999,0.995098401148091,0
0.964263112831776,0.37454985148384723,0.9999999999999999,0.9795870123762269,0
0.992616858380176,0.16060773335436218,0.9999999999999999,0.9953465833684407,0
0.7802429611981785,0.7649370449228506,0.9999999999999999,0.8554959022013142,0
0.9699090446587004,0.3244223641668638,0.9999999999999999,0.9813863334737631,0
0.8811252156001439,0.6120836947664486,0.9999999999999999,0.9249869238992653,0
0.8524612540172978,0.6189574954656574,0.9999999999999999,0.8986796085421839,0
0.4019345071908077,0.8281812685645192,0.10625774473358118,0.5488977917366489,0
0.914442417699686,0.4909970296769445,0.9925650557620816,0.9419253604381408,0
0.9411209966620755,0.3962621244381358,0.9925650557620816,0.9586156147566667,0
0.9793396121058706,0.16858554793260258,0.9925650557620816,0.98244110791025,0
0.9811388651056596,0.16757353521015694,0.9925650557620816,0.9841783834526987,0
0.9852957599672412,0.15115790027074624,0.9925650557620816,0.9877770256477711,0
0.9806425194505455,0.12396892989511869,0.9925650557620816,0.982317016800075,0
0.9784710072094207,0.21446783902426203,0.9925650557620816,0.9834338367916491,0
0.9904453461390512,0.037996477670005,0.9925650557620816,0.990631121181794,0
0.71311221134398,0.5947086191940699,0.828996282527881,0.7632962073413542,0
0.9829381181054486,0.10036537602187,0.9925650557620816,0.9839922467874362,0
0.9779746615543066,0.18493546776016612,0.9925650557620816,0.9816345156941129,0
0.9517303850401421,0.3784007570380885,0.9925650557620816,0.9675501746892603,0
0.979215525692092,0.1590962857818784,0.9925650557620816,0.9820067890246378,0
0.9894526548288229,0.06293404831375024,0.9925650557620816,0.9898865745207446,0
0.977850575140528,0.17053071524327734,0.9925650557620816,0.9810140601432382,0
0.9902592165183834,0.04215230134321688,0.9925650557620816,0.9904449845165317,0
0.954398242936381,0.3268669663275767,0.9925650557620816,0.9662472180324237,0
0.7804911340257357,0.14770128538758773,0.7843866171003717,0.7834610127447775,0
0.9603543907977516,0.2905133664537497,0.9925650557620816,0.9696597235622337,0
0.38522627157552525,0.6956338879688775,0.25278810408921937,0.4963886384661345,0
0.615270074079589,0.73916357805641,0.8760842627013631,0.7016229255844226,0
0.12246088175805633,0.06095339484267802,0.09913258983890955,0.12495912749058614,0
0.7549293327873532,0.5667402675919355,0.8760842627013631,0.798351945965767,0
0.5474692575909864,0.7682885156270537,0.8760842627013631,0.6495667048660468,0
0.40355383489061786,0.6742107615067161,0.28004956629491945,0.505112243511431,0
0.725210636687389,0.6318113713429542,0.8760842627013631,0.7807930538760169,0
0.7289332291007458,0.6198643640091476,0.8760842627013631,0.7822821471981157,0
0.690094181588058,0.6254370054937834,0.8760842627013631,0.7470402719084406,0
0.831738822916279,0.37482585495360515,0.8760842627013631,0.8493533922476562,0
0.7513928699946644,0.5894514102463003,0.8760842627013631,0.798476037075942,0
0.6201094442169528,0.6719238756144363,0.8760842627013631,0.6917576823255172,0
0.8710121728771917,0.09997765686197199,0.8760842627013631,0.8722482020749275,0
0.26022782265569744,0.5634019399101018,0.12887236679058242,0.3603475543813779,0
0.6850066386231372,0.6489367294903137,0.8760842627013631,0.746543907467741,0
0.8471875814317091,0.25534263859317086,0.8760842627013631,0.8552477199809645,0
0.7086451004479519,0.5232368635491419,0.8760842627013631,0.7479709552347524,0
0.15045477670649843,0.3904266225061115,0.09913258983890955,0.22454224340595347,0
0.24399731973346242,0.6143968667034673,0.11276332094175961,0.36505060745700707,0
0.6297261412847908,0.8188628657045975,0.9268897149938041,0.7324595664628883,0
0.19020585936045864,0.4331940172962175,0.11152416356877323,0.26737849463833335,0
0.24054151310972963,0.6183792024814027,0.09913258983890955,0.36398342390950283,0
0.4292955614289792,0.8334516205346583,0.1449814126394052,0.5712776234566944,0
0.18009281663750637,0.26449018216229003,0.09913258983890955,0.21280942893891552,0
0.40740671803844203,0.8414557211576374,0.15334572490706322,0.5571250323412456,0
0.41537306580302524,0.7934048313750232,0.19299876084262702,0.5485627457391766,0
0.24407177158172952,0.6322845201482533,0.09913258983890955,0.3711372764110865,0
0.3851270024445023,0.7349315248534554,0.18835192069392814,0.5077615887136654,0
0.48705158272220783,0.7877927608232791,0.3426270136307311,0.6040873129869412,0
0.8359577609847498,0.5184265173619326,0.9504337050805451,0.8692079698756422,0
0.21077318244425422,0.2998580553584102,0.12143742255266421,0.24769144000908344,0
0.5213987020561118,0.8823305207265464,0.2738537794299876,0.6579428548028534,0
0.46545434240405015,0.8544673133033674,0.20477075588599752,0.6055764063090402,0
0.3554951668341833,0.714467839024262,0.14312267657992567,0.47882354182087566,0
0.8028266885058756,0.5669505559498463,0.9504337050805451,0.8439554289550474,0
0.27739517800196056,0.6279078936992352,0.11152416356877323,0.39341783524299206,0
0.8931615977366638,0.37080409010856136,0.9504337050805451,0.9092893984621389,0
0.3978830857809379,0.8326761822148623,0.120817843866171,0.5472659936378488,0
0.9470771445234463,0.4470730489183293,0.9999999999999999,0.9692254046766215,0
0.8803806971174727,0.6014115606024762,0.9999999999999999,0.9228153294712044,0
0.6799811388651058,0.8139999474279106,0.9999999999999999,0.7752709994732333,0
0.6654630284530147,0.802079226138843,0.9999999999999999,0.7598216562564566,0
0.8084726203327998,0.7191073259206688,0.9999999999999999,0.8733029765114142,0
0.21105858119594487,0.503903477643719,0.10285006195786867,0.30518285135312045,0
0.2648438372482597,0.6657072260336988,0.11028500619578688,0.3968613635503459,0
0.3305537976646937,0.6697421339011119,0.14002478314745972,0.44621239806690866,0
0.6357443323530506,0.8627999894855821,0.9999999999999999,0.7480330007898399,0
0.5005707975033814,0.878505901217044,0.28624535315985133,0.6401978260478408,0
0.7237215997220465,0.7234576663249481,0.9504337050805451,0.7959942148724437,0
0.3603407412922359,0.7340903714218122,0.12143742255266421,0.4884964438590101,0
0.2765575947089553,0.6515390479194597,0.10780669144981414,0.4004538011899096,0
0.8447678963630273,0.5754409484004942,0.9504337050805451,0.8851536775331184,0
0.3171524649766097,0.7224456536025026,0.1325898389095415,0.45280784057270523,0
0.25362022112198934,0.6252530031806115,0.10285006195786867,0.375443237934156,0
0.14756356326545808,0.01657992271902847,0.14622057001239158,0.14769882343013885,0
0.9626499894526548,0.31185763478169437,0.9999999999999999,0.9732583657573062,0
0.8000347441958581,0.7028756932944301,0.9999999999999999,0.8626311410363717,0
0.4574445643946445,0.8443209000341719,0.1617100371747212,0.5963316186010091,0
0.9367779721798261,0.2988460426359646,0.9999999999999999,0.9468269592900499,0
0.942796163248086,0.3290224219961622,0.9999999999999999,0.9548928814514193,0
0.9304495650771197,0.4608732224062246,0.9999999999999999,0.9543344714556321,0
0.9482559654543424,0.32542123386694005,0.9999999999999999,0.9599806169685907,0
0.8911141719093177,0.5741792182530295,0.9999999999999999,0.9293921583104747,0
0.9720805568998252,0.23891386063139078,0.9999999999999999,0.9782840557193904,0
0.9083001402176477,0.5378650474463108,0.9999999999999999,0.9414289959974412,0
0.9620916005906512,0.2559866466892727,0.9999999999999999,0.9692874502317093,0
0.9744381987616177,0.2174513051021213,0.9999999999999999,0.9795870123762269,0
0.95619749593617,0.27638461740661885,0.9999999999999999,0.96463403360015,0
0.9590514834530768,0.2949031359251374,0.9999999999999999,0.9686669946808346,0
0.96308429190088,0.26940567252845465,0.9999999999999999,0.9710867713292453,0
0.9748725012098427,0.21273296007149806,0.9999999999999999,0.9797731490414892,0
0.6127263025971287,0.8322687485214102,0.8921933085501859,0.720981138771709,0
0.7825385598530817,0.7013511026995769,0.8921933085501859,0.8461270233831084,0
0.9645733288662224,0.1650369318928581,0.9999999999999999,0.9676122202443478,0
0.8972564493913562,0.4502799463764688,0.9999999999999999,0.9208298717084057,0
0.35604735137549787,0.7953631417080673,0.1053283767038414,0.5045972654042051,0
0.5139783345121544,0.8746549956628028,0.3444857496902107,0.6498148870863966,0
0.3223144597897976,0.7364692584706779,0.11028500619578688,0.4610909221768807,0
0.5866681557036321,0.9001130299923771,0.80545229244114,0.7160174943647125,0
0.4062278971075457,0.8144336671661017,0.14033457249070633,0.5478988582997408,0
0.5431758676742483,0.8951318245143655,0.4733581164807931,0.6790383435325885,0
0.4013388924046706,0.8053649817311991,0.10285006195786867,0.5414150977931017,0
0.44811326607849705,0.8883500249717426,0.11028500619578688,0.6022879918894051,0
0.3088448795741355,0.7068974581394738,0.10780669144981414,0.44175132265612055,0
0.5149213912568713,0.8789659069999739,0.379182156133829,0.6518003448491952,0
0.61862040725161,0.8734721236495545,0.8921933085501859,0.7360582086579608,0
0.9571281440395091,0.20421628157611127,0.9999999999999999,0.9617178925110395,0
0.9403144349725149,0.3073364350866125,0.9999999999999999,0.950921965925822,0
0.3481120252143593,0.7398601582419895,0.15861214374225527,0.48110681824809404,0
0.9624018166250978,0.17294903135925135,0.9999999999999999,0.9656888080366368,0
0.9639528967973297,0.28944878164182636,0.9999999999999999,0.9731342746471314,0
0.9238109419399672,0.39864101148700154,0.9999999999999999,0.9418633148830534,0
0.844705853156138,0.6867360618247774,0.9999999999999999,0.9017198407414692,0
0.4174949434786386,0.7973083090187421,0.1654275092936803,0.5513610002736209,0
0.5275037536140168,0.8031306679283969,0.4457868649318464,0.6415628282597649,0
0.4630408616560573,0.6682044002838894,0.38382899628252787,0.553017616594456,0
0.5600019853826205,0.7956654312225641,0.4275092936802974,0.667001505845622,0
0.8733698147389842,0.5194779591514865,0.9504337050805451,0.9054425740467166,0
0.9630222486939906,0.17745708803196383,0.9999999999999999,0.9664954002527737,0
0.6605616151087618,0.8470020765975345,0.9999999999999999,0.7657159839897649,0
0.695243767759868,0.7521357411350316,0.9999999999999999,0.7757673639139329,0
0.5596049088585291,0.8636411429172253,0.5204460966542751,0.6840640334946725,0
0.42314707962625175,0.8667034671293011,0.1093556381660471,0.576774859637443,0
0.4443534477410069,0.8530084378203613,0.14250309789343246,0.5887000153252521,0
0.9381429227313902,0.3094393186657204,0.9999999999999999,0.9489365081630236,0
0.9589894402461875,0.2695896748416266,0.9999999999999999,0.9669917646934731,0
0.8757894998076661,0.5182425150487607,0.9999999999999999,0.9076141684747775,0
0.44136916948963256,0.8110033383276819,0.3104089219330855,0.573995218769525,0
0.9430443360756432,0.262597586941093,0.9999999999999999,0.9507978748156473,0
0.8898733077715322,0.483820939463239,0.9999999999999999,0.9172312295133332,0
0.9415552991103004,0.3634045685145756,0.9999999999999999,0.9563199292184307,0
0.7950712876447159,0.7276240044160557,0.9814126394052044,0.862382958816022,0
0.934978719180037,0.2867281760113556,0.9999999999999999,0.9442830915314643,0
0.7965603246100584,0.7007596666929528,0.9999999999999999,0.8590945443963867,0
0.7521373884773357,0.7333806482138634,0.9999999999999999,0.8238526691067115,0
0.9558872799017235,0.1853560444759877,0.9999999999999999,0.9597324347482409,0
0.9252999789053097,0.3701732250348291,0.9999999999999999,0.9408705860016542,0
0.9292087009393342,0.3895591830297296,0.9999999999999999,0.9463305948493503,0
0.5187060268771173,0.8561496201666536,0.30359355638166047,0.64851193042956,0
0.9606025636253088,0.1773913729201167,0.9999999999999999,0.9640756236043628,0
0.9717082976584894,0.2244433930026549,0.9999999999999999,0.9772292812829035,0
0.9780367047611958,0.188247509397261,0.9999999999999999,0.9818826979144628,0
0.9924307287595082,0.12340115132875956,0.9999999999999999,0.9941056722666917,0
0.9641390264179976,0.27065425965354994,0.9999999999999999,0.9722035913208196,0
0.957562446487734,0.24549851483847226,0.9999999999999999,0.9641997147145378,0
0.9846132846914593,0.17442104986462686,0.9999999999999999,0.9879011167579461,0
0.9761754085545173,0.21875246431669426,0.9999999999999999,0.9813863334737631,0
0.948380051868121,0.32281891543779406,0.9999999999999999,0.9599185714135031,0
0.9640769832111082,0.28590016560208187,0.9999999999999999,0.9730722290920439,0
0.9524749035228133,0.3282338406539968,0.9999999999999999,0.9643858513798,0
0.9629602054871014,0.15600767552506375,0.9999999999999999,0.9656888080366368,0
0.957562446487734,0.2235759535262729,0.9999999999999999,0.9630828947229635,0
0.8922309496333247,0.5731934915753227,0.9999999999999999,0.9303848871918741,0
0.9685440941071364,0.24231790342507162,0.9999999999999999,0.9749335957446676,0
0.7769546712330467,0.7777383487106697,0.9999999999999999,0.8549995377606147,0
0.960416434004641,0.32845727203427705,0.9999999999999999,0.9722656368759071,0
0.24392286788519527,0.6617511763005022,0.10285006195786867,0.3811576335577107,0
