0.0053401,0.01819,0.0009935,3.1876e-05,4.4326,19.379,0.11034,0.000218,0.01887,1199.8,435.58,1448,0,-1.293,-0.14071,1448,288,1275.7,0
0.0061416,0.0080461,0.00076742,0.0011276,0.96184,2.3706,0.023778,7.78e-07,0.01009,115.29,48.303,88,17.791,0.81311,1.814,198,76,124.91,1
0.0075037,0.010337,0.000268,0.0001112,1.264,1.7054,0.052915,0.00019,0.012731,250.04,6.2795,249,1.4826,3.9376,13.995,277,247,250.12,0
0.0026672,0.007756,5.9638e-05,7.9043e-05,4.5308,26.179,0.052358,1.494e-06,0.0081651,933.07,647.72,1326,231.29,-0.50111,1.3246,1566,76,1134,1
0.0019576,0.0092099,0.000353,4.9667e-05,8.1818,70.113,0.086745,0.000189,0.0093705,1637.5,168.99,1676,0,-4.6396,21.2,1676,631,1646.1,0
0.82526,2.3669,0.009975,0.014637,3.788,15.249,14.651,9.1e-05,2.4955,477.43,450.75,222,0,1.4669,0.42748,1476,222,655.04,0
0.0029382,0.0079436,0.00020899,0.00030014,3.815,19.32,0.05048,1.742e-06,0.0084322,884.95,624.96,1342,100.82,-0.47989,1.2692,1458,76,1081.6,1
0.0047651,0.026678,0.000352,7.8578e-05,7.6139,62.029,0.24295,0.000117,0.026969,1553.2,290.77,1676,0,-3.0412,10.27,1676,228,1580,0
0.18473,1.5096,0.021769,0.017248,9.6357,92.167,15.095,0.000316,1.5133,357.3,0.46057,357,0,0.85981,-1.2732,358,357,357.3,0
0.2151,0.95044,0.0004825,0.0004811,5.9553,39.461,7.7125,9.5e-05,0.96983,1077.6,697.44,1676,0,-0.35875,-1.8412,1676,222,1281.7,0
0.0023495,0.0056161,0.00024462,0.00033398,2.6729,9.0453,0.026042,6.314e-06,0.0060618,825.56,731.29,764.5,1020.8,0.055548,1.0879,1610,76,1100.4,1
1.2041,3.7785,0.0018825,0.0026338,4.0131,18.533,25.746,0.000103,3.9477,819.21,655.84,442.5,318.02,0.39189,-1.7578,1646,222,1047.3,0
0.0017635,0.0047245,5.2869e-05,7.7367e-05,3.0288,11.314,0.02195,1.372e-06,0.0050207,923.88,724.31,1373,351.38,-0.21012,1.1187,1610,76,1171.7,1
0.0031882,0.0078017,0.00022537,0.00032435,3.8683,20.331,0.048854,1.787e-06,0.0083918,830.01,612.59,1280,154.19,-0.38483,1.1816,1402,76,1029.8,1
0.044386,0.20727,0.000156,6.301e-05,5.7733,35.093,1.5923,8.7e-05,0.21096,541.84,571.51,268,65.234,1.4582,0.15714,1676,222,785.46,0
0.0034217,0.0081283,0.00023477,0.00034024,4.1416,25.844,0.060201,1.524e-06,0.0087816,880.24,648.41,1318,355.82,-0.32624,1.2253,1582,76,1091.4,1
0.0042742,0.018166,2.9957e-05,4.0429e-05,5.9895,39.589,0.12816,2.019e-06,0.018573,932.86,553.99,1274,94.886,-0.8331,1.769,1386,76,1083.5,1
0.005244,0.0075118,0.00078484,0.0011337,1.2265,2.9482,0.022044,4.351e-06,0.0091303,119.6,59.059,88,17.791,0.99942,2.0959,224,76,133.26,1
0.014297,0.029307,0.0020793,0.0030759,2.9706,10.623,0.11677,1.137e-06,0.032476,124.86,40.754,88,2.9652,0.16715,1.0408,183,86,131.28,1
0.43499,1.8367,0.005016,0.007281,6.9669,55.22,16.422,9.8e-05,1.8785,457.05,449.51,228,11.861,1.8864,1.9645,1646,216,639.48,0
0.011962,0.013334,0.0077749,0.010593,1.1657,3.5339,0.049372,2.158e-06,0.017864,120.58,40.231,88,2.9652,0.36743,1.1487,183,76,127.05,1
0.0028012,0.0056148,0.00025989,0.00035428,2.1122,6.3002,0.022041,5.668e-06,0.0062496,871.84,742.32,1161.5,664.95,-0.07218,1.0603,1610,76,1142.6,1
0.012069,0.011761,0.0083403,0.010935,1.1097,3.9273,0.049575,9.35e-07,0.016811,120.73,40.166,88,2.9652,0.36768,1.1489,183,76,127.17,1
0.0029992,0.0087968,0.00020453,0.00029612,3.8649,18.875,0.055721,1.665e-06,0.0092523,880.57,631.38,1338,166.05,-0.42723,1.2466,1582,76,1081.7,1
0.0030037,0.0082755,0.00017618,0.00025183,4.1055,21.957,0.051379,1.604e-06,0.0087648,936.16,652.67,1384,97.852,-0.50447,1.3235,1610,76,1139.3,1
0.0023428,0.0060323,8.5962e-05,0.00012492,3.156,12.526,0.030726,1.472e-06,0.0064431,1048.5,682.32,1466,166.05,-0.67775,1.5084,1610,76,1249.1,1
0.46954,1.3495,0.0075205,0.010901,3.9134,16.691,8.5222,0.000151,1.4224,243.54,36.24,232,11.861,3.3126,13.247,462,222,246.19,0
0.050103,0.2807,0.0014605,0.0016383,7.643,61.425,2.5371,0.000148,0.28375,976.11,621.32,938,975.55,-0.091036,-1.8959,1596,222,1155.4,0
0.0026189,0.012582,2.5907e-05,3.1512e-05,7.9463,71.444,0.11755,4.628e-06,0.01279,1059.8,651.39,1354,361.75,-0.75571,1.7042,1602,76,1242.3,1
0.0023304,0.0053705,5.1692e-05,7.3913e-05,2.4335,7.6618,0.022384,1.443e-06,0.0058296,1027.5,737.77,1610,0,-0.49621,1.2678,1610,76,1262.8,1
0.0030564,0.0081648,0.000339,5.9304e-05,5.7053,38.992,0.067742,0.000111,0.0086798,1440.6,186.26,1476,0,-5.8048,33.95,1476,222,1452.5,0
0.035294,0.12449,0.001867,0.0017762,4.2938,19.071,0.78446,0.000321,0.12879,939.36,561.35,1448,0,-0.22176,-1.919,1448,288,1092.9,0
0.0020123,0.0050125,0.0002279,0.00031391,2.8367,9.9653,0.021492,4.871e-06,0.005378,892.55,734.81,1253,529.29,-0.10618,1.0738,1610,76,1153.8,1
0.0037568,0.0097952,0.00011958,0.0001691,3.5439,16.322,0.052855,1.905e-06,0.010445,947,677.24,1446,177.91,-0.44865,1.2659,1582,76,1162.3,1
0.1089,0.36109,0.004032,0.0058459,4.324,18.489,2.1008,7.6e-05,0.37542,343.07,274.87,228,11.861,2.4487,5.6169,1491,206,438.74,0
0.0055439,0.0078717,0.00084079,0.0012156,1.1495,2.7351,0.022989,4.083e-06,0.0095958,118.62,58.648,88,17.791,1.069,2.2685,250,76,132.2,1
0.011041,0.06283,0.0018795,0.0022869,9.3729,88.693,0.62586,0.000293,0.063482,1673.2,28.3,1676,0,-9.702,93.06,1676,1393,1673.4,0
0.0042712,0.0095008,0.000276,0.00012157,2.5597,6.1384,0.047154,0.000158,0.010373,248.96,0.49072,249,0,4.9816,44.111,253,248,248.96,0
0.0079528,0.023193,0.0018755,4.0771e-05,3.785,13.02,0.11535,0.000347,0.024409,1300.4,383.77,1448,0,-2.1677,2.7271,1448,304,1355.3,0
0.0029873,0.0062645,0.00021134,0.00029814,2.1025,5.9716,0.022299,2.597e-06,0.006912,846.1,729.88,894,1061.5,-0.0079588,1.0975,1610,76,1115,1
0.0029926,0.007261,0.0002238,0.00032147,2.6814,9.0501,0.031033,1.503e-06,0.0078199,883.65,637.86,1362,59.304,-0.42404,1.2476,1602,76,1087.9,1
0.064217,0.23115,0.001115,0.001275,4.9097,26.624,1.6807,0.000151,0.23879,868.3,584.64,906,925.14,0.16614,-1.7463,1617,222,1045.1,0
0.0043386,0.018322,2.3588e-05,3.2478e-05,6.2851,42.942,0.13528,1.262e-06,0.01874,932.06,602.35,1278,299.49,-0.60938,1.5226,1562,76,1108.1,1
0.0029874,0.00918,5.9078e-05,7.5771e-05,4.9555,32.585,0.070393,7.542e-06,0.0096101,915.62,635.94,1290,255.01,-0.49854,1.3379,1534,76,1113,1
8.6434,55.976,0.0017285,0.0023455,7.4703,59.798,503.49,8.7e-05,56.362,262.8,54.103,228,0,1.3379,0.89224,422,204,268.26,0
0.01366,0.027587,0.0017779,0.0026298,3.1378,12.008,0.11711,9.29e-07,0.03066,125.7,40.769,88,2.9652,0.12693,1.0288,183,86,132.08,1
0.0022322,0.0049224,0.0006025,0.0003106,4.3585,21.637,0.034603,9.9e-05,0.0053825,1467.8,463.05,1676,0,-1.9342,1.9968,1676,222,1538.4,0
0.0031919,0.0065967,0.000622,0.00052262,4.8195,29.261,0.051588,8.9e-05,0.0072986,1303.6,382.88,1476,0,-2.0048,2.4458,1476,222,1358.1,0
0.0092795,0.021133,0.0018385,0.002304,3.0319,8.301,0.10265,8.6e-05,0.022984,232.14,16.469,228,0,3.65,11.437,297,228,232.72,0
0.025537,0.071519,0.0021645,0.0019029,3.4672,11.711,0.3598,0.000185,0.075604,1068.7,636.09,1646,44.478,-0.23538,-1.7589,1676,222,1242.1,0
0.030646,0.10695,0.004497,0.0059541,5.1099,27.134,0.73426,0.000174,0.11074,435.08,179.73,392,198.67,0.58061,-0.77759,908,222,470.4,0
0.0030026,0.0080513,0.00014407,0.00020964,4.0058,21.176,0.048835,1.429e-06,0.0085552,943.13,659.53,1334,320.24,-0.49396,1.3205,1590,76,1149,1
0.0026035,0.0090735,7.3462e-05,0.00010577,5.3716,37.148,0.072045,1.459e-06,0.0093959,1058.7,677.18,1502,112.68,-0.72007,1.5642,1590,76,1254.9,1
0.0029971,0.0052376,0.000791,0.00050186,3.2367,10.735,0.030381,0.000418,0.0060117,1456.6,307.85,1596,0,-2.1171,3.5986,1596,222,1488.5,0
0.0023288,0.005437,0.00021408,0.00030753,2.4713,7.8758,0.022068,1.5e-06,0.0058897,903.02,736.18,1198.5,610.09,-0.1722,1.1016,1610,76,1162.7,1
0.0053253,0.0093395,0.0014975,0.0020186,4.3023,23.114,0.06974,8.6e-05,0.01071,1244.2,455.8,1476,0,-1.578,0.66684,1476,222,1324.2,0
0.016641,0.052076,0.001874,1.2602e-05,3.8103,14.234,0.29241,0.000362,0.054422,1290.2,370.21,1448,0,-1.9427,1.9129,1448,296,1341.7,0
0.0076242,0.024031,0.001447,0.00080802,5.1037,26.868,0.15529,0.000228,0.025097,1274.2,430.44,1536,0,-1.3465,0.31214,1536,280,1344.2,0
0.0033522,0.0073381,0.00021398,0.00030713,2.4538,7.8033,0.031499,4.774e-06,0.0080341,912.57,691.06,1358,349.89,-0.31404,1.1798,1606,76,1142.6,1
0.41283,2.2121,0.000493,0.00054337,7.1801,56.207,19.671,9.1e-05,2.2394,1010.7,673.02,1646,0,-0.16995,-1.9121,1646,222,1212.4,0
0.0020149,0.0056376,3.1157e-05,4.0839e-05,3.4959,14.674,0.02831,3.26e-06,0.0059603,1086.8,677.69,1506,106.75,-0.78714,1.6515,1598,76,1279,1
0.00426,0.016848,2.3438e-05,2.571e-05,5.8318,38.125,0.11966,1.987e-06,0.017296,969.57,617.73,1274,391.41,-0.62815,1.57,1578,76,1148,1
0.013804,0.028064,0.0019316,0.0028617,3.1431,12.029,0.11984,7.85e-07,0.031149,123.93,40.482,88,2.9652,0.20507,1.0509,183,86,130.31,1
0.0020166,0.0054732,3.4076e-05,4.7607e-05,3.236,12.94,0.028638,1.569e-06,0.0058071,1125.9,653.91,1506,85.991,-0.95088,1.9429,1594,76,1300.4,1
0.0029824,0.0073503,0.000453,0.00024908,4.5148,20.724,0.048308,0.000273,0.0078981,1403.5,288.95,1476,0,-3.6657,11.593,1476,222,1432.6,0
0.002991,0.0056789,0.00028396,0.00040132,1.9938,5.8015,0.022799,1.431e-06,0.0063932,722.4,725.29,88,17.791,0.3322,1.197,1610,76,1021.1,1
0.0042643,0.018971,3.7523e-05,5.0694e-05,6.1973,41.632,0.13436,1.909e-06,0.019352,933.2,632.97,1314,183.84,-0.56316,1.3877,1546,76,1125.8,1
0.0045951,0.014131,0.0004565,3.0393e-05,3.7119,13.769,0.085238,0.000126,0.014792,1445.1,457.97,1646,0,-1.9323,2.02,1646,228,1515.2,0
0.014077,0.010485,0.0090247,0.012389,0.26085,1.5116,0.033478,8.228e-06,0.017521,125.02,40.342,88,0,0.16547,1.0354,183,88,131.31,1
0.0040914,0.017069,8.8408e-05,0.00012771,6.4619,49.94,0.14514,1.57e-06,0.017469,950.67,626.08,1352,103.78,-0.63277,1.4639,1598,76,1136.6,1
0.0019311,0.013233,0.000358,5.3374e-05,9.6201,91.979,0.13256,0.000114,0.013307,1373.3,314.57,1476,0,-3.0409,7.7653,1476,222,1408.5,0
0.0026172,0.0054738,0.00023901,0.00034102,2.2784,7.0538,0.022267,5.41e-06,0.0060426,915.98,740.75,1602,11.861,-0.18385,1.0901,1610,76,1175.7,1
0.34798,1.0718,0.000604,0.00072499,4.4458,22.289,7.4743,0.000111,1.1217,356.3,313.1,232,14.826,3.2095,9.5625,1596,222,473.28,0
0.0081817,0.028061,0.0006815,0.00064122,4.8032,25.079,0.20275,0.000116,0.029095,1397.7,553.27,1676,0,-1.5468,0.48729,1676,222,1502.2,0
0.0028016,0.005675,0.00029566,0.00041876,2.2508,7.1344,0.025322,3.106e-06,0.0063033,832.74,754.68,796.5,1068.2,0.026133,1.036,1610,76,1121.3,1
0.052339,0.22417,0.0004265,0.00044181,7.0656,54.768,1.9865,9.7e-05,0.2291,1038.6,520.24,1390,127.5,-0.60113,-1.4,1476,222,1160.5,0
0.0016138,0.0029502,0.000786,0.00020979,4.915,26.458,0.02162,0.000198,0.0033498,1466.3,280.86,1596,0,-1.7965,1.3758,1596,738,1492.7,0
0.06019,0.20977,0.001583,0.0020868,3.8251,13.664,1.0042,8.7e-05,0.21722,396.29,363.77,260,56.339,2.7904,6.7808,1646,222,536.71,0
0.0033401,0.0072123,0.00023329,0.00033692,2.4466,7.9094,0.030425,1.533e-06,0.0079154,877.13,672.08,1282,450.71,-0.27511,1.179,1598,76,1103,1
0.012607,0.028048,0.0016349,0.0024162,3.1624,12.04,0.11788,1.014e-06,0.030623,124.3,41.075,88,10.378,0.15508,1.0474,183,76,130.85,1
0.0024868,0.0077625,0.000342,5.4856e-05,5.4735,35.758,0.062854,9.7e-05,0.008114,1342.6,371.36,1476,0,-2.4689,4.3383,1476,222,1392.5,0
1.7935,5.8414,0.022152,0.032654,3.7286,12.668,27.776,0.000109,6.0825,272.65,58.966,252,44.478,1.8508,3.592,462,222,278.89,0
0.0043264,0.016533,0.00015599,0.00021996,6.6247,53.653,0.14442,3.629e-06,0.017009,807.13,580.48,1150,658.27,-0.28495,1.4207,1606,76,992.49,1
0.0052611,0.017178,0.001,0.00042625,4.6528,23.102,0.12065,0.000228,0.017883,1218.6,451.35,1448,0,-1.4548,0.16323,1448,288,1298.8,0
0.008307,0.017171,0.000596,0.00057377,2.6071,6.2887,0.085171,0.000115,0.018997,1260.3,465.41,1476,0,-1.7017,0.96252,1476,222,1342.7,0
0.0016479,0.0027593,0.00079,0.00011268,6.7375,54.109,0.025596,0.000293,0.003202,1488.3,272.44,1596,0,-2.6572,5.8181,1596,550,1512.8,0
0.0040009,0.010083,0.000543,0.0004685,3.6258,13.446,0.060763,0.000179,0.010801,593.3,409.33,381,146.78,1.1032,-0.20526,1544,222,719.64,0
0.0033238,0.0088731,0.00010542,0.00015225,3.7705,19.209,0.054312,1.986e-06,0.0094336,961.18,686.91,1382,296.52,-0.45297,1.2798,1606,76,1179.4,1
0.0031306,0.01407,3.9506e-05,4.7319e-05,8.52,79.946,0.13546,7.183e-06,0.014345,831.67,546.18,1208,97.852,-0.6,1.4226,1330,76,993.48,1
0.0026495,0.0060567,0.00023125,0.00032122,2.4477,7.7881,0.025574,1.524e-06,0.0065831,901.99,738.55,1377,345.45,-0.17625,1.0877,1610,76,1163.4,1
0.0050185,0.0072877,0.0010372,0.0015005,1.3423,3.2664,0.022355,2.175e-06,0.0088184,116.03,56.174,88,0,1.1839,2.5198,224,76,128.79,1
0.0044299,0.018722,3.7383e-05,5.1312e-05,6.2349,42.299,0.13734,2.07e-06,0.019147,996.38,640.13,1330,320.24,-0.65044,1.5466,1598,76,1182.6,1
0.012331,0.028497,0.000371,0.00028169,2.8886,8.5126,0.14932,8.9e-05,0.03092,1058.2,571.94,1476,0,-0.6732,-1.4899,1476,222,1201.5,0
0.0016498,0.0047319,2.1229e-05,2.2077e-05,3.3365,13.225,0.021535,1.758e-06,0.0049889,1054.9,699.59,1606,5.9304,-0.59759,1.4642,1610,76,1263.8,1
0.0016606,0.0047065,4.7193e-05,6.7649e-05,3.7588,17.227,0.027483,1.486e-06,0.0049687,1037.5,703.21,1610,0,-0.5121,1.377,1610,76,1251.4,1
0.0066745,0.012495,0.000712,0.00083767,2.339,4.8969,0.056047,0.000113,0.014111,1015.4,634.63,1596,118.61,-0.11672,-1.9409,1676,228,1195.7,0
0.0030827,0.010741,4.2531e-05,5.1863e-05,4.8427,27.714,0.067694,3.522e-06,0.011123,984.98,644.52,1374,225.36,-0.62694,1.488,1586,76,1175.3,1
0.0040976,0.014507,0.00019027,0.00027124,5.8247,43.233,0.12005,2.23e-06,0.015005,878.8,622.8,1298,260.94,-0.44116,1.2941,1550,76,1075.3,1
0.0021848,0.012463,1.7856e-05,1.5458e-05,8.2194,74.464,0.11715,4.233e-06,0.012592,1090.2,562.41,1350,192.74,-1.1384,2.4538,1526,76,1225.4,1
0.0010663,0.0022469,0.0003235,4.6702e-05,6.9069,56.358,0.020754,0.000124,0.0024769,1442.4,192.71,1476,0,-5.4816,28.551,1476,234,1455.1,0
0.0043274,0.018458,2.6506e-05,3.7229e-05,6.2173,41.986,0.12909,1.31e-06,0.018868,916.92,599.72,1254,243.15,-0.59168,1.5032,1602,76,1094,1
0.0088478,0.012613,0.001727,0.0024795,1.5959,4.6808,0.04789,2.026e-06,0.015355,114.45,39.018,88,0,0.74834,1.6375,202,76,120.86,1
0.11276,0.33129,0.0007905,0.00087325,3.8033,15.067,1.9997,0.000141,0.34838,749.4,631.51,343,179.39,0.6449,-1.4834,1646,222,977.96,0
0.0019717,0.0046705,0.0001254,0.00017298,2.5923,8.7293,0.021183,6.293e-06,0.0050481,1031.6,731.37,1610,0,-0.51042,1.2946,1610,76,1262.4,1
0.0093349,0.046125,0.000349,5.115e-05,5.3482,27.285,0.28702,0.00013,0.046834,1315.2,320.87,1428,0,-2.821,6.4882,1428,222,1353.4,0
0.0031945,0.0070887,0.00022411,0.00032252,2.496,8.2266,0.029586,1.379e-06,0.0077429,866.12,675.82,1314,373.62,-0.25921,1.1419,1582,76,1096.5,1
0.011855,0.040242,0.0003415,0.00017124,3.6564,12.444,0.20928,0.00012,0.041758,1450.4,378.91,1676,0,-1.9768,3.0626,1676,222,1498.6,0
0.12292,0.40453,0.0079465,0.011595,4.3634,19.69,2.6402,0.000117,0.42086,483.08,478.21,228,8.8956,1.7766,1.6317,1676,222,678.06,0
0.00045837,0.0020331,1.7933e-05,1.7088e-05,7.2063,58.827,0.017997,4.768e-06,0.0020742,1081.5,653.74,1610,0,-0.56814,1.549,1610,76,1262.1,1
0.0033309,0.0063698,0.0002289,0.00032785,2.0379,6.2326,0.026022,2.024e-06,0.0071599,887.46,657.25,1330,290.59,-0.35632,1.214,1594,76,1102.4,1
0.0023339,0.0056459,0.00018345,0.00026228,2.7338,9.7343,0.028285,1.516e-06,0.0060831,984.42,723.37,1602,11.861,-0.39829,1.2342,1610,76,1219.5,1
0.014873,0.0082409,0.015498,0.0087807,-0.064692,2.1232,0.030867,0.00065004,0.016984,128.22,40.453,128,59.304,0.0049292,1.008,183,88,134.39,1
0.0041069,0.009017,0.00028343,0.0004082,3.6718,21.587,0.064258,2.678e-06,0.0098671,830.66,684.93,1322,314.31,-0.18356,1.0566,1542,76,1074.4,1
0.0027303,0.014009,2.3085e-05,2.307e-05,8.3183,76.743,0.1331,7.253e-06,0.014204,1146.9,622.74,1478,136.4,-1.0617,2.222,1602,76,1303.6,1
0.0030081,0.0080474,0.00020999,0.00030027,3.896,20.353,0.050204,1.759e-06,0.0085535,931.09,702.92,1462,183.84,-0.35172,1.1758,1598,76,1164.5,1
0.023522,0.046639,0.001914,0.0016123,2.5704,6.4014,0.2258,0.00021,0.052026,1037.6,583.03,1476,0,-0.59779,-1.6045,1476,222,1188.7,0
0.0050479,0.0076052,0.00070446,0.0010141,1.2675,3.0389,0.024457,2.23e-06,0.0090963,119.88,57.953,88,17.791,0.9166,1.9685,224,76,133.03,1
0.0030698,0.0096486,8.8895e-05,0.00012866,4.4323,25.548,0.068619,2.104e-06,0.010079,935.53,668.32,1362,302.45,-0.44661,1.2739,1594,76,1147.8,1
0.0036696,0.0097901,8.9247e-05,0.00012897,4.3824,25.52,0.068349,4.516e-06,0.010409,819.04,626.11,1134,658.27,-0.18624,1.2728,1586,76,1029,1
0.0028283,0.0058831,0.0005675,0.00047221,5.0359,30.11,0.046011,0.000196,0.0065011,1617.8,183.77,1676,0,-4.2889,19.377,1676,510,1628.2,0
0.0046569,0.018922,4.7314e-05,6.604e-05,6.1285,41.438,0.13947,2.013e-06,0.019394,932.22,601.89,1242,343.96,-0.58289,1.5521,1610,76,1108,1
0.0026328,0.0089769,0.00011064,0.0001602,5.4607,35.119,0.065377,1.743e-06,0.0093119,948.7,640.84,1378,189.77,-0.56654,1.3819,1546,76,1143.1,1
0.0030025,0.0082951,8.6192e-05,0.00011795,3.8573,19.711,0.053272,2.702e-06,0.0087827,973.14,664.26,1382,255.01,-0.55038,1.3665,1586,76,1176.4,1
0.0025339,0.01765,0.0003345,6.8941e-05,9.5593,91.133,0.17638,8.6e-05,0.017743,1417.8,256.11,1476,0,-4.1172,15.243,1476,222,1440.5,0
0.0019768,0.0051831,0.00023115,0.00032338,3.143,12.276,0.026881,1.484e-06,0.005523,934.26,733.99,1602,11.861,-0.21905,1.1065,1610,76,1185.8,1
0.0026147,0.0088832,2.6386e-05,3.5152e-05,4.4782,24.059,0.057459,2.37e-06,0.0092173,1063.3,641.54,1446,118.61,-0.85051,1.7657,1558,76,1240.2,1
0.0074073,0.028346,0.000799,0.00041735,5.4108,30.672,0.20306,0.000142,0.029161,1261.3,591.16,1676,0,-0.9074,-0.94795,1676,228,1391.7,0
0.054041,0.35215,0.0006355,0.0007413,9.3044,87.606,3.4895,9.6e-05,0.35453,1105.7,607.11,1400,409.2,-0.37112,-1.6058,1676,222,1260,0
0.003369,0.0059413,0.00026121,0.00037212,1.7603,4.844,0.022078,5.86e-06,0.0068042,751.55,712.42,375.5,444.04,0.22741,1.1847,1610,76,1033.1,1
0.0027177,0.0059629,0.00013947,0.00019564,2.277,7.0478,0.026681,1.437e-06,0.0065258,1003.3,680.49,1458,142.33,-0.59512,1.3964,1586,76,1210.4,1
